,name,houseID,houseZip,rentAmount,paymentDate_clean,dob_clean,paymentAmount_clean
47773,Joselyn Sunde,1154,92130,1532.0,2012-01-07,2000-01-01,1532.0
47774,Maida Lambrecht,1533,92160,1841.0,2012-01-07,,1841.0
47775,Kylie Beumer,1299,92171,1687.0,2012-01-07,2000-01-01,1687.0
47776,Ricky Bateman,1947,92112,1369.0,2012-01-07,1971-07-09,1369.0
47777,Kiara Paquet,1250,92162,1266.0,2012-01-07,2055-05-08,1266.0
47778,Milda Leick,1700,92172,1776.0,2012-01-07,,1776.0
47779,Giovanni Cremer,853,92179,1738.0,2012-01-07,2000-01-01,1738.0
47780,Luisa Geibel,1484,92130,1132.0,2012-01-07,,1132.0
47781,Micki Belvin,1692,92166,1896.0,2012-01-07,2000-01-01,1896.0
47782,Russ Mchale,2015,92137,1744.0,2012-01-07,,1744.0
47783,Patricia Huckaby,1864,92171,1735.0,2012-01-07,,1995.0
47784,Margaretta Yarnall,1563,92175,1901.0,2012-01-07,2000-01-01,1901.0
47785,Alden Fyfe,37,92111,1520.0,2012-01-07,2000-01-01,1520.0
47786,Chelsie Brewton,377,92124,1297.0,2012-01-07,1973-03-08,1297.0
47787,Naoma Pylant,1757,92134,1275.0,2012-01-07,,1275.0
47788,Felicia Mcanulty,761,92177,1664.0,2012-01-07,2000-01-01,1664.0
47789,Evelynn Merkley,748,92116,1312.0,2012-01-07,2000-01-01,1312.0
47790,Burl Nevius,267,92102,1852.0,2012-01-07,2000-01-01,1852.0
47791,Carey Rhines,295,92102,1771.0,2012-01-07,2000-01-01,1771.0
47792,Fleta Willms,777,92174,1361.0,2012-01-07,1973-11-08,1361.0
47793,Luisa Boyle,1483,92112,1032.0,2012-01-07,2000-01-01,1032.0
47794,Mignon Funes,1696,92175,1540.0,2012-01-07,1900-01-01,1540.0
47795,Blanche Straka,222,92115,1728.0,2012-01-07,1978-07-02,1728.0
47796,Xuan Henningsen,2444,92103,683.0,2012-01-07,2000-01-01,683.0
47797,Gaynell Desjardin,820,92131,1749.0,2012-01-07,,1749.0
47798,Clifton Ellwood,430,92103,1233.0,2012-01-07,1993-11-02,
47799,Tora Scheffel,2307,92176,1185.0,2012-01-07,1979-11-27,1185.0
47800,Rubye Hetherington,2005,92104,1548.0,2012-01-07,1900-01-01,1548.0
47801,Roslyn Derouin,1992,92149,636.0,2012-01-07,1955-08-07,636.0
47802,Muriel Wichman,1737,92152,1299.0,2012-01-07,,1299.0
47803,Vita Lizaola,2391,92105,1125.0,2012-01-07,,1125.0
47804,Marlys Mulvihill,1612,92113,1054.0,2012-01-07,2000-01-01,1054.0
47805,Jenee Childers,1088,92122,1452.0,2012-01-07,1900-01-01,1452.0
47806,Lisa Card,1427,92126,1834.0,2012-01-07,1900-01-01,1834.0
47807,Alvin Bise,74,92133,1741.0,2012-01-07,,1741.0
47808,Machelle Studley,1505,92114,1711.0,2012-01-07,,1711.0
47809,Grant Heindel,879,92149,1441.0,2012-01-07,1969-01-04,1441.0
47810,Alfred Virgen,49,92159,1889.0,2012-01-07,,1889.0
47811,Nathanial Conlon,1766,92160,1885.0,2012-01-07,1999-01-09,1885.0
47812,Tomeka Ehrhardt,2289,92111,1223.0,2012-01-07,2000-01-01,1223.0
47813,Newton Zamarripa,1778,92155,1353.0,2012-01-07,2001-06-08,1353.0
47814,Brynn Portis,258,92109,1329.0,2012-01-07,2000-01-01,1329.0
47815,Estell Mcfatridge,721,92161,1751.0,2012-01-07,1976-05-14,1751.0
47816,Betty Gunia,207,92147,1836.0,2012-01-07,2000-01-01,1836.0
47817,Jame Metzer,1024,92194,1586.0,2012-01-07,2000-01-01,1586.0
47818,Tonia Muniz,2298,92111,1512.0,2012-01-07,2000-01-01,1512.0
47819,Sudie Macinnis,2184,92116,1705.0,2012-01-07,2000-01-01,1705.0
47820,Matilda Stoltz,1642,92126,1434.0,2012-01-07,,1434.0
47821,Barton Twine,183,92154,1441.0,2012-01-07,1957-08-05,1441.0
47822,Elma Bozell,669,92140,1243.0,2012-01-07,1971-12-05,1243.0
47823,Jeanelle Westby,1078,92171,1900.0,2012-01-07,2000-01-01,1900.0
47824,Anamaria Elsea,87,92170,1723.0,2012-01-07,1983-04-08,1723.0
47825,Kory Knapper,1277,92169,1743.0,2012-01-07,1984-08-06,1743.0
47826,Jarod Topping,1054,92138,1342.0,2012-01-07,2000-01-01,1342.0
47827,Jeannette Bartels,1083,92104,1003.0,2012-01-07,2000-01-01,1003.0
47828,Dick Loaiza,578,92113,1502.0,2012-01-07,2054-05-06,1502.0
47829,Albert Wentworth,35,92114,1315.0,2012-01-07,1968-12-06,1315.0
47830,Marci Whitelaw,1555,92121,1689.0,2012-01-07,2000-01-01,1689.0
47831,Mikki Penner,1699,92191,1862.0,2012-01-07,2000-01-01,1862.0
47832,Chara Mahlum,363,92140,1536.0,2012-01-07,2000-01-01,1536.0
47833,Alberta Paugh,33,92160,1294.0,2012-01-07,2000-01-01,1294.0
47834,Marge Mcsweeney,1569,92124,2027.0,2012-01-07,,2027.0
47835,Gisele Parlin,855,92182,1002.0,2012-01-07,2057-02-09,1002.0
47836,Shanda Wyche,2069,92105,1544.0,2012-01-07,,1544.0
47837,Andres Schecter,90,92187,1076.0,2012-01-07,,1076.0
47838,Carl Hickerson,300,92198,1697.0,2012-01-07,,1697.0
47839,Leann Maker,1364,92187,1774.0,2012-01-07,1900-01-01,1774.0
47840,Harlan Colletti,909,92105,1033.0,2012-01-07,,1033.0
47841,Darell Overson,506,92103,1684.0,2012-01-07,2000-01-01,1684.0
47842,Toni Cluff,2300,92102,1554.0,2012-01-07,,1554.0
47843,Jewel Jiang,1114,92160,1321.0,2012-01-07,1996-11-08,1321.0
47844,Claudio Anson,417,92139,1687.0,2012-01-07,2000-01-01,1687.0
47845,Selene Ellman,2059,92168,1722.0,2012-01-07,1972-08-10,1722.0
47846,Marina Pankey,1596,92147,825.0,2012-01-07,2064-01-06,825.0
47847,Eunice Broadwater,740,92101,1608.0,2012-01-07,2000-01-01,1608.0
47848,Carmelina Burress,309,92150,1371.0,2012-01-07,2000-01-01,1371.0
47849,Elmira Crudup,670,92136,1818.0,2012-01-07,,1818.0
47850,Rufus Repka,2010,92147,1728.0,2012-01-07,2000-01-01,1728.0
47851,Alberto Huling,34,92166,1819.0,2012-01-07,2000-01-01,1819.0
47852,Tracey Selke,2316,92175,1555.0,2012-01-07,1998-04-05,1555.0
47853,Marcell Oliva,1551,92199,1334.0,2012-01-07,,1334.0
47854,Kirk Ricard,1261,92122,1745.0,2012-01-07,1973-12-11,1745.0
47855,Jammie Greenlaw,1026,92152,1776.0,2012-01-07,2000-01-01,1776.0
47856,Salvatore Popovic,2037,92128,1700.0,2012-01-07,2000-01-01,1700.0
47857,Michaele Threlkeld,1686,92122,1756.0,2012-01-07,,1756.0
47858,Janna Lautenschlage,1048,92108,1489.0,2012-01-07,2000-01-01,1489.0
47859,Linnea Brookshire,1423,92127,1408.0,2012-01-07,,1408.0
47860,Marg Barre,1568,92135,1515.0,2012-01-07,2000-01-01,1515.0
47861,Mistie Kersh,1717,92115,1684.0,2012-01-07,2000-01-01,1684.0
47862,Elfreda Rowse,654,92127,1282.0,2012-01-07,2000-01-01,1282.0
47863,Elliott Fong,666,92182,1240.0,2012-01-07,2000-01-01,1240.0
47864,Gennie Leick,831,92112,1384.0,2012-01-07,2000-01-01,1384.0
47865,Callie Colvard,274,92192,1836.0,2012-01-07,2000-01-01,1836.0
47866,Ward Ealy,2410,92147,1618.0,2012-01-07,2057-07-06,1618.0
47867,Malcolm Bankhead,1539,92126,1083.0,2012-01-07,1978-12-01,1083.0
47868,Janeen Dollison,1030,92131,1734.0,2012-01-07,2000-01-01,1734.0
47869,Santiago Demaria,2051,92128,2003.0,2012-01-07,1979-08-08,2003.0
47870,Kayleigh Marchant,1225,92172,1538.0,2012-01-07,1986-11-04,1538.0
47871,Aurelia Delay,165,92108,2323.0,2012-01-07,,2323.0
47872,Agatha Brindley,18,92167,1718.0,2012-01-07,1986-05-06,1718.0
47873,Lucila Fender,1471,92139,1374.0,2012-01-07,2000-01-01,1374.0
47874,Nevada Buggs,1776,92153,933.0,2012-01-07,2000-01-01,933.0
47875,Emelina Phalen,683,92120,1555.0,2012-01-07,1900-01-01,1555.0
47876,Ariel Ratley,137,92187,1869.0,2012-01-07,2000-01-01,1869.0
47877,Joey Loth,1127,92192,1297.0,2012-01-07,2065-04-08,1297.0
47878,Thora Sperber,2270,92179,1363.0,2012-01-07,2000-01-01,1363.0
47879,Teri Alderson,2246,92116,1344.0,2012-01-07,,1344.0
47880,Chieko Zamora,390,92150,1956.0,2012-01-07,,1956.0
47881,Annabel Rolph,108,92147,1434.0,2012-01-07,1969-07-04,1434.0
47882,Karisa Tarlton,1195,92179,1559.0,2012-01-07,2000-01-01,1559.0
47883,Suzanna Hardee,2194,92192,1800.0,2012-01-07,2000-01-01,1800.0
47884,Johana Ozment,1129,92121,1614.0,2012-01-07,2013-03-02,1614.0
47885,Elsa Vivas,674,92165,1131.0,2012-01-07,2000-01-01,1131.0
47886,Gwyn Shank,897,92116,853.0,2012-01-07,2000-01-01,853.0
47887,Cindy Poovey,403,92105,1391.0,2012-01-07,1900-01-01,1391.0
47888,Nanette Burbank,1752,92106,1948.0,2012-01-07,,1948.0
47889,Raymon Maul,1918,92122,926.0,2012-01-07,,926.0
47890,Maribel Rosenburg,1578,92122,1460.0,2012-01-07,2000-01-01,1460.0
47891,Pinkie Wittmer,1889,92169,1428.0,2012-01-07,2000-01-01,1428.0
47892,Tobias Zirkind,2286,92130,1109.0,2012-01-07,2000-01-01,1109.0
47893,Odelia Dugan,1830,92190,1290.0,2012-01-07,,1290.0
47894,Kiera Sanner,1252,92112,1280.0,2012-01-07,2000-01-01,1280.0
47895,Pandora Gatling,1859,92138,1541.0,2012-01-07,,1541.0
47896,Sheridan Clogston,2118,92124,893.0,2012-01-07,1971-08-10,893.0
47897,Ahmed Lisby,24,92103,1641.0,2012-01-07,,1641.0
47898,Sacha Mayhew,2028,92113,1545.0,2012-01-07,1998-07-08,1545.0
47899,Sarah Hewes,2053,92165,1323.0,2012-01-07,2049-04-06,1323.0
47900,Bernadine Schuett,195,92164,1929.0,2012-01-07,2000-01-01,1929.0
47901,Jacquie Escarcega,1009,92101,1444.0,2012-01-07,1982-01-12,1444.0
47902,Dortha Macdonald,605,92167,1470.0,2012-01-07,2000-01-01,1470.0
47903,India Linehan,972,92122,1004.0,2012-01-07,2063-03-06,1004.0
47904,Reyes Gullickson,1941,92150,1625.0,2012-01-07,,1625.0
47905,Nichol Yocum,1787,92132,1421.0,2012-01-07,1995-12-09,1421.0
47906,Phillip Burden,1886,92121,1387.0,2012-01-07,1900-01-01,1387.0
47907,Floretta Slemp,782,92193,1655.0,2012-01-07,,1655.0
47908,Herlinda Denk,934,92131,1864.0,2012-01-07,,1864.0
47909,Signe Birney,2142,92167,1706.0,2012-01-07,2000-01-01,1706.0
47910,Isabell Elliston,983,92177,1738.0,2012-01-07,,1738.0
47911,Melony Seavey,1664,92123,1481.0,2012-01-07,2000-01-01,1481.0
47912,Rosaura Lamorte,1984,92136,1930.0,2012-01-07,1980-01-02,1930.0
47913,Ruthie Geist,2019,92182,1333.0,2012-01-07,2000-01-01,1333.0
47914,Saran Spear,2055,92192,1326.0,2012-01-07,2000-01-01,1326.0
47915,Leisa Pettry,1378,92175,1379.0,2012-01-07,2000-01-01,1379.0
47916,Jovan Pursley,1161,92121,1708.0,2012-01-07,2000-01-01,1708.0
47917,Julieta Mcbrayer,1171,92136,1802.0,2012-01-07,,1802.0
47918,Sylvester Um,2196,92104,1947.0,2012-01-07,1977-09-05,1947.0
47919,Ron Grey,1965,92117,1949.0,2012-01-07,,2241.0
47920,Jennie Carnegie,1097,92190,1681.0,2012-01-07,2000-01-01,1681.0
47921,Emmett Livermore,702,92166,1698.0,2012-01-07,1987-11-08,1698.0
47922,Pamella Monzo,1857,92114,1101.0,2012-01-07,,1101.0
47923,Mildred Debo,1701,92150,1815.0,2012-01-07,,1815.0
47924,Tracey More,2315,92172,1286.0,2012-01-07,2000-01-01,1286.0
47925,Fe Leader,758,92195,1414.0,2012-01-07,2000-01-01,1414.0
47926,Na Warburton,1771,92193,1767.0,2012-01-07,2000-01-01,1767.0
47927,Octavia Stoddard,1827,92121,1233.0,2012-01-07,2000-01-01,1233.0
47928,Giuseppina Payeur,864,92177,1796.0,2012-01-07,1998-03-03,1796.0
47929,Gigi Cyr,848,92184,1355.0,2012-01-07,2000-01-01,-203.25
47930,Tyson High,2349,92158,2182.0,2012-01-07,,2182.0
47931,Pamala Estell,1854,92109,1871.0,2012-01-07,2000-01-01,1871.0
47932,Tabatha Wysong,2197,92174,1630.0,2012-01-07,2000-01-01,1630.0
47933,Nieves Mercier,1796,92164,1486.0,2012-01-07,2000-01-01,1486.0
47934,Thalia Luera,2258,92121,1823.0,2012-01-07,2000-01-01,1823.0
47935,Bryant Kovar,256,92102,898.0,2012-01-07,1971-07-09,898.0
47936,Amal Gillenwater,78,92129,1851.0,2012-01-07,,1851.0
47937,Bradly Culler,235,92110,1226.0,2012-01-07,2000-01-01,1226.0
47938,Madalene Perl,1512,92105,1329.0,2012-01-07,,1329.0
47939,Danae Rosenbeck,479,92160,1497.0,2012-01-07,,1497.0
47940,Mabel Sawicki,1504,92165,1624.0,2012-01-07,2000-01-01,1624.0
47941,Joshua Kubat,1155,92121,1508.0,2012-01-07,2000-01-01,1508.0
47942,Harmony Eshelman,913,92122,1328.0,2012-01-07,,1328.0
47943,Mellissa Ardon,1661,92176,1330.0,2012-01-07,2000-01-01,1330.0
47944,Delmar Facey,541,92161,1587.0,2012-01-07,2000-01-01,1587.0
47945,Jennie Lofton,1098,92130,1615.0,2012-01-07,2000-01-01,1615.0
47946,Lettie Caron,1409,92161,1585.0,2012-01-07,,1585.0
47947,Alfred Fitzsimons,48,92182,1861.0,2012-01-07,,1861.0
47948,Juliana Hepworth,1169,92128,1209.0,2012-01-07,1985-09-19,1209.0
47949,Noreen Moe,1814,92145,1373.0,2012-01-07,,1373.0
47950,Mayola Spier,1648,92121,1971.0,2012-01-07,1900-01-01,1971.0
47951,Lenora Ohm,1388,92137,1620.0,2012-01-07,2000-01-01,1620.0
47952,Sanora Rosenberry,2050,92134,1777.0,2012-01-07,1983-01-11,1777.0
47953,Madeline Chae,1515,92131,1605.0,2012-01-07,1977-05-05,1605.0
47954,Darin Greenwald,508,92166,1278.0,2012-01-07,1997-12-21,1278.0
47955,Claudie Demuth,416,92176,1131.0,2012-01-07,1900-01-01,1131.0
47956,Karole Carignan,1198,92138,894.0,2012-01-07,2000-01-01,894.0
47957,Alleen Litz,59,92129,2055.0,2012-01-07,1966-07-19,2055.0
47958,Sandy Mckie,2045,92174,1637.0,2012-01-07,,1637.0
47959,Twila Alfieri,2337,92171,972.0,2012-01-07,2000-01-01,972.0
47960,Chana Furniss,354,92163,998.0,2012-01-07,2000-01-01,998.0
47961,Tiffani Coupe,2274,92161,1223.0,2012-01-07,,1223.0
47962,Carter Kaczorowski,330,92166,1448.0,2012-01-07,,1448.0
47963,Alda Overfelt,36,92136,1291.0,2012-01-07,2000-01-01,1291.0
47964,Alvera Goffney,70,92138,1959.0,2012-01-07,2000-01-01,1959.0
47965,Jenee Lillie,1089,92153,2057.0,2012-01-07,2000-01-01,2057.0
47966,Cyndy Levalley,464,92179,1644.0,2012-01-07,,1644.0
47967,Sanora Bondy,2047,92126,1374.0,2012-01-07,,1374.0
47968,Loretta Hauk,1451,92108,1226.0,2012-01-07,2000-01-01,1226.0
47969,Jody Steely,1123,92137,1748.0,2012-01-07,1987-10-12,1748.0
47970,Frank Correll,796,92137,968.0,2012-01-07,,968.0
47971,Lanette Preston,1318,92102,1176.0,2012-01-07,2000-01-01,1176.0
47972,Antoinette Belding,120,92128,825.0,2012-01-07,,825.0
47973,Leoma Enz,1390,92184,1841.0,2012-01-07,2000-01-01,1841.0
47974,Clemmie Lawrence,422,92111,1171.0,2012-01-07,,1171.0
47975,Yuonne Harpster,2463,92198,1726.0,2012-01-07,2000-01-01,1726.0
47976,Fransisca Cuffie,801,92115,1109.0,2012-01-07,1990-07-04,1109.0
47977,Clemente Gingerich,420,92108,1484.0,2012-01-07,2000-01-01,1484.0
47978,Eufemia Oller,732,92163,1597.0,2012-01-07,2000-01-01,1597.0
47979,Johnna Carpino,1136,92174,1409.0,2012-01-07,2000-01-01,
47980,Waylon Schnitzer,2412,92105,2107.0,2012-01-07,2060-03-01,2107.0
47981,Tommy Rendell,2292,92159,1481.0,2012-01-07,1992-02-11,1481.0
47982,Lauren Bittle,1348,92122,1408.0,2012-01-07,2000-01-01,1408.0
47983,Kecia Converse,1226,92179,1713.0,2012-01-07,,1713.0
47984,Violeta Cleary,2388,92108,1230.0,2012-01-07,2000-01-01,1230.0
47985,Iva Borelli,991,92121,1597.0,2012-01-07,,1597.0
47986,Melani Wilks,1655,92127,1379.0,2012-01-07,,1379.0
47987,Caren Knell,294,92175,1825.0,2012-01-07,2038-12-02,1825.0
47988,Marcelino Benard,1549,92152,1293.0,2012-01-07,1979-12-10,1293.0
47989,Rubin Hauck,2004,92161,1937.0,2012-01-07,2000-01-01,1937.0
47990,Alyssa Mintz,77,92114,1340.0,2012-01-07,2000-01-01,1340.0
47991,Merilyn Branscum,1668,92115,1458.0,2012-01-07,2000-01-01,1458.0
47992,Patty Perlman,1866,92114,1696.0,2012-01-07,1970-01-09,1696.0
47993,Elenor Kerfoot,649,92105,1493.0,2012-01-07,2000-01-01,1493.0
47994,Marinda Vitti,1597,92134,1470.0,2012-01-07,1977-05-23,1470.0
47995,Sharri Lipson,2093,92129,1175.0,2012-01-07,2000-01-01,1175.0
47996,Cierra Liakos,401,92129,1351.0,2012-01-07,2066-11-04,1351.0
47997,Zachery Winford,2465,92127,1503.0,2012-01-07,2000-01-01,1503.0
47998,Marielle Pinnix,1584,92199,1356.0,2012-01-07,,1356.0
47999,Jolanda Dambrosio,1139,92109,1796.0,2012-01-07,,1796.0
48000,Pilar Dematteo,1888,92110,999.0,2012-01-07,,999.0
48001,Jasmine Caines,1058,92170,1451.0,2012-01-07,2000-01-01,1451.0
48002,Luanne Eppler,1469,92170,1991.0,2012-01-07,2000-01-01,1991.0
48003,Breanna Hodgkins,241,92129,1213.0,2012-01-07,1966-04-20,1213.0
48004,Joselyn Plattner,1153,92113,1720.0,2012-01-07,1977-02-01,1720.0
48005,Jen Heitkamp,1093,92139,1803.0,2012-01-07,2000-01-01,1803.0
48006,Mirta Nicolson,1716,92152,1175.0,2012-01-07,1900-01-01,1175.0
48007,Marilu Krell,1594,92133,1792.0,2012-01-07,2000-01-01,1792.0
48008,Kendra Brumit,1240,92114,1815.0,2012-01-07,2000-01-01,1815.0
48009,Ying Koogler,2455,92166,1474.0,2012-01-07,2000-01-01,1474.0
48010,Erich Corr,708,92121,1367.0,2012-01-07,2000-01-01,1367.0
48011,Harriette Ditch,915,92139,1235.0,2012-01-07,1978-01-02,1235.0
48012,Erminia Bittinger,712,92117,1720.0,2012-01-07,2000-01-01,1720.0
48013,Fiona Vancamp,774,92145,1421.0,2012-01-07,2000-01-01,1421.0
48014,Libbie Creason,1413,92169,1476.0,2012-01-07,1976-06-03,1476.0
48015,Dortha Holtzman,604,92111,1611.0,2012-01-07,1979-06-02,1611.0
48016,Delora Conlee,546,92162,1217.0,2012-01-07,2000-01-01,1217.0
48017,Noel Lupien,1806,92199,753.0,2012-01-07,2000-01-01,753.0
48018,Deane Newcombe,528,92192,1920.0,2012-01-07,2000-01-01,1920.0
48019,Dewitt Matthews,575,92162,2123.0,2012-01-07,2000-01-01,2123.0
48020,Ehtel Debnam,636,92107,1694.0,2012-01-07,,1694.0
48021,Thomasena Hartig,2269,92198,1112.0,2012-01-07,1973-01-01,1112.0
48022,Bethel Kelson,203,92114,1206.0,2012-01-07,2000-01-01,1206.0
48023,Jani Brannon,1041,92114,1423.0,2012-01-07,2000-01-01,1423.0
48024,Dorla Bogart,602,92155,1888.0,2012-01-07,1979-04-09,1888.0
48025,Roseanna Hockman,1986,92128,1743.0,2012-01-07,2000-01-01,1743.0
48026,Chantal Gaut,357,92139,1831.0,2012-01-07,2000-01-01,1831.0
48027,Joaquina Desiderio,1118,92123,1374.0,2012-01-07,,1374.0
48028,Pedro States,1877,92186,1478.0,2012-01-07,1900-01-01,1478.0
48029,Julian Boruff,1170,92162,1596.0,2012-01-07,2000-01-01,1596.0
48030,Franklin Cron,798,92155,1816.0,2012-01-07,2000-01-01,1816.0
48031,Ethelyn Joesph,725,92109,1743.0,2012-01-07,2000-01-01,1743.0
48032,Emma Dunkel,698,92128,1502.0,2012-01-07,2000-01-01,1502.0
48033,Rosann Nishioka,1979,92166,1686.0,2012-01-07,2000-01-01,1686.0
48034,Hana Bellon,904,92132,1548.0,2012-01-07,2000-01-01,1548.0
48035,Latesha Emmons,1339,92117,1816.0,2012-01-07,2000-01-01,1816.0
48036,Evalyn Trabert,745,92138,1695.0,2012-01-07,2000-01-01,1695.0
48037,Roxanne Falgoust,1998,92177,1387.0,2012-01-07,2000-01-01,1387.0
48038,Marla Lytch,1603,92106,1634.0,2012-01-07,2000-01-01,1634.0
48039,Racquel Jimenez,1905,92119,1301.0,2012-01-07,1983-11-06,1301.0
48040,Manda Youssef,1547,92108,1344.0,2012-01-07,2000-01-01,1344.0
48041,Sabina Auston,2023,92162,1947.0,2012-01-07,1900-01-01,1947.0
48042,Timmy Baumer,2276,92114,1260.0,2012-01-07,,1260.0
48043,Queen Hy,1901,92155,1274.0,2012-01-07,2000-01-01,1274.0
48044,Jasmin Bryden,1057,92114,1361.0,2012-01-07,,1361.0
48045,Johnetta Hertzog,1135,92192,1713.0,2012-01-07,1985-02-01,1713.0
48046,Elwanda Saver,680,92122,1628.0,2012-01-07,2007-06-07,1628.0
48047,Britni Friel,247,92195,1370.0,2012-01-07,,1370.0
48048,Florine Vu,786,92112,1839.0,2012-01-07,2000-01-01,1839.0
48049,Tommy Coppock,2291,92110,1754.0,2012-01-07,1971-02-02,1754.0
48050,Miranda Zickefoose,1711,92140,1549.0,2012-01-07,2000-01-01,1549.0
48051,Marylynn Lesperance,1636,92140,1915.0,2012-01-07,1980-09-07,1915.0
48052,Karrie Aispuro,1200,92163,1293.0,2012-01-07,2000-01-01,1293.0
48053,Kyoko Khalil,1301,92136,1820.0,2012-01-07,2000-01-01,1820.0
48054,Meghan Poynter,1652,92129,1767.0,2012-01-07,,1767.0
48055,Jacqueline Lee,1006,92112,1238.0,2012-01-07,1976-11-09,1238.0
48056,Dorthea Tarry,606,92133,1054.0,2012-01-07,1973-05-08,1054.0
48057,Leigh Stoll,1375,92101,1141.0,2012-01-07,,1141.0
48058,Cristin Bunch,456,92179,1974.0,2012-01-07,2013-08-06,1974.0
48059,Chana Kulp,355,92137,1186.0,2012-01-07,2000-01-01,1186.0
48060,Florinda Lonergan,785,92126,1135.0,2012-01-07,2067-07-12,1135.0
48061,Johanne Michels,1134,92128,1847.0,2012-01-07,2000-01-01,1847.0
48062,Vernie Whitelaw,2372,92168,1543.0,2012-01-07,2000-01-01,1543.0
48063,Cortez Cangelosi,453,92133,1135.0,2012-01-07,2000-01-01,1135.0
48064,Tamesha Florez,2206,92115,1967.0,2012-01-07,,1967.0
48065,Leigh Culton,1374,92140,2005.0,2012-01-07,1987-08-09,2005.0
48066,Stasia Schindler,2175,92126,1314.0,2012-01-07,1900-01-01,1314.0
48067,Peter Hurley,1885,92165,1133.0,2012-01-07,1980-04-12,1133.0
48068,Gala Genao,812,92127,1373.0,2012-01-07,2000-01-01,1373.0
48069,Jamal Parman,1020,92187,1443.0,2012-01-07,1971-12-02,1443.0
48070,Kyung Studstill,1305,92182,1877.0,2012-01-07,2000-01-01,1877.0
48071,Melida Davalos,1656,92137,1608.0,2012-01-07,1980-11-12,1608.0
48072,Jacquelyn Ahlstrom,1007,92182,1791.0,2012-01-07,,1791.0
48073,Magali Leveque,1521,92128,1523.0,2012-01-07,,1523.0
48074,Tinisha Metheny,2280,92142,1230.0,2012-01-07,2000-01-01,1230.0
48075,Delila Roque,539,92147,1820.0,2012-01-07,1997-02-08,1820.0
48076,Ahmad Eakin,23,92186,1411.0,2012-01-07,2000-01-01,1411.0
48077,Gianna Kelleher,843,92194,1362.0,2012-01-07,2000-01-01,1362.0
48078,Tosha Aquilar,2309,92120,1652.0,2012-01-07,2000-01-01,1652.0
48079,Louvenia Meuser,1461,92132,1520.0,2012-01-07,2000-01-01,1520.0
48080,Darren Tucker,511,92101,1756.0,2012-01-07,,1756.0
48081,Chester Heron,388,92120,2081.0,2012-01-07,2000-01-01,2081.0
48082,Trang Mazzariello,2317,92197,1970.0,2012-01-07,2000-01-01,1970.0
48083,Chantelle Eaker,359,92103,1705.0,2012-01-07,,1705.0
48084,Vanessa Marty,2359,92195,2178.0,2012-01-07,2000-01-01,2178.0
48085,Johanne Behr,1132,92104,1681.0,2012-01-07,2000-01-01,1681.0
48086,Major Alfonso,1538,92108,1957.0,2012-01-07,2000-01-01,1957.0
48087,Krysten Lanman,1284,92138,1169.0,2012-01-07,,1169.0
48088,Eleni Loudin,647,92111,1494.0,2012-01-07,2000-01-01,1494.0
48089,Mabelle Hirata,1502,92164,1291.0,2012-01-07,2000-01-01,1291.0
48090,Nannie Richey,1756,92132,1252.0,2012-01-07,2000-01-01,1252.0
48091,Cleotilde Carty,423,92123,1744.0,2012-01-07,2000-01-01,1744.0
48092,Yessenia Willson,2451,92121,1321.0,2012-01-07,1996-10-09,1321.0
48093,Keturah Sheehan,1248,92190,1057.0,2012-01-07,,1057.0
48094,Richie Dacanay,1946,92137,1652.0,2012-01-07,2001-01-06,1652.0
48095,Kimberely Stlouis,1254,92136,1403.0,2012-01-07,2000-01-01,1403.0
48096,Portia Pettiford,1894,92142,1493.0,2012-01-07,2000-01-01,1493.0
48097,Cassy Heuer,336,92196,1976.0,2012-01-07,,1976.0
48098,Cory Savage,454,92117,1750.0,2012-01-07,,1750.0
48099,Magali Spade,1522,92137,1637.0,2012-01-07,2000-01-01,1637.0
48100,Craig Jasmin,455,92194,1791.0,2012-01-07,2000-01-01,1791.0
48101,Carolyne Radley,325,92199,1075.0,2012-01-07,2000-01-01,1075.0
48102,Jaymie Eutsey,1067,92108,2188.0,2012-01-07,,2188.0
48103,Crystal Donlon,462,92193,1077.0,2012-01-07,,1077.0
48104,Maribel Weigand,1579,92127,1650.0,2012-01-07,1964-08-07,1650.0
48105,Wei Losh,2414,92182,1539.0,2012-01-07,2068-04-10,1539.0
48106,Jaymie Manzanares,1069,92117,1626.0,2012-01-07,2000-01-01,1626.0
48107,Sanora Kivi,2048,92136,1364.0,2012-01-07,2000-01-01,1364.0
48108,Deja Lion,536,92109,2043.0,2012-01-07,2000-01-01,2043.0
48109,Brendan Josephson,243,92150,1208.0,2012-01-07,2000-01-01,1208.0
48110,Ka Evensen,1180,92190,1447.0,2012-01-07,2000-01-01,1447.0
48111,Chara Starkes,365,92111,1781.0,2012-01-07,,1781.0
48112,Shyla Dau,2139,92127,1821.0,2012-01-07,2000-01-01,1821.0
48113,Bennie Schunk,194,92109,1415.0,2012-01-07,,1415.0
48114,Alma Balboa,62,92186,1041.0,2012-01-07,,1041.0
48115,Porter Stagner,1893,92130,1065.0,2012-01-07,2000-01-01,1065.0
48116,Catherin Parisien,338,92114,1382.0,2012-01-07,,1382.0
48117,Giuseppe Hellmann,861,92116,658.0,2012-01-07,1900-01-01,658.0
48118,Aimee Macke,28,92147,1318.0,2012-01-07,,1318.0
48119,Jenette Shepler,1092,92112,1579.0,2012-01-07,,1579.0
48120,Matilde Sollars,1643,92199,1797.0,2012-01-07,,1797.0
